ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
2308,Proseware Desk Lamp E0130 Blue,Proseware,Blue,40.76,79.95,806,Lamps,8,Home Appliances
2309,Proseware Desk Lamp E0120 Blue,Proseware,Blue,15.29,29.99,806,Lamps,8,Home Appliances
2310,Litware Floor Lamp X1015 Black,Litware,Black,210.72,635.99,806,Lamps,8,Home Appliances
2311,Litware Floor Lamp M2015 Black,Litware,Black,155.89,339.0,806,Lamps,8,Home Appliances
2312,Litware Chandelier M8015 Black,Litware,Black,123.47,268.5,806,Lamps,8,Home Appliances
2313,Litware Chandelier M6015 Black,Litware,Black,105.76,229.99,806,Lamps,8,Home Appliances
2314,Litware Wall Lamp E2015 Black,Litware,Black,61.17,119.99,806,Lamps,8,Home Appliances
2315,Litware Wall Lamp E3015 Black,Litware,Black,52.0,101.99,806,Lamps,8,Home Appliances
2316,Litware Desk Lamp E1030 Black,Litware,Black,40.76,79.95,806,Lamps,8,Home Appliances
2317,Litware Desk Lamp E1020 Black,Litware,Black,15.29,29.99,806,Lamps,8,Home Appliances
2318,Litware Floor Lamp X1015 White,Litware,White,210.72,635.99,806,Lamps,8,Home Appliances
2319,Litware Floor Lamp M2015 White,Litware,White,155.89,339.0,806,Lamps,8,Home Appliances
2320,Litware Chandelier M8015 White,Litware,White,123.47,268.5,806,Lamps,8,Home Appliances
2321,Litware Chandelier M6015 White,Litware,White,105.76,229.99,806,Lamps,8,Home Appliances
2322,Litware Wall Lamp E2015 White,Litware,White,61.17,119.99,806,Lamps,8,Home Appliances
2323,Litware Wall Lamp E3015 White,Litware,White,52.0,101.99,806,Lamps,8,Home Appliances
2324,Litware Desk Lamp E1030 White,Litware,White,40.76,79.95,806,Lamps,8,Home Appliances
2325,Litware Desk Lamp E1020 White,Litware,White,15.29,29.99,806,Lamps,8,Home Appliances
2326,Litware Floor Lamp X1015 Silver,Litware,Silver,210.72,635.99,806,Lamps,8,Home Appliances
2327,Litware Floor Lamp M2015 Silver,Litware,Silver,155.89,339.0,806,Lamps,8,Home Appliances
2328,Litware Chandelier M8015 Silver,Litware,Silver,123.47,268.5,806,Lamps,8,Home Appliances
2329,Litware Chandelier M6015 Silver,Litware,Silver,105.76,229.99,806,Lamps,8,Home Appliances
2330,Litware Wall Lamp E2015 Silver,Litware,Silver,61.17,119.99,806,Lamps,8,Home Appliances
2331,Litware Wall Lamp E3015 Silver,Litware,Silver,52.0,101.99,806,Lamps,8,Home Appliances
2332,Litware Desk Lamp E1030 Silver,Litware,Silver,40.76,79.95,806,Lamps,8,Home Appliances
2333,Litware Desk Lamp E1020 Silver,Litware,Silver,15.29,29.99,806,Lamps,8,Home Appliances
2334,Litware Floor Lamp X1015 Grey,Litware,Grey,210.72,635.99,806,Lamps,8,Home Appliances
2335,Litware Floor Lamp M2015 Grey,Litware,Grey,155.89,339.0,806,Lamps,8,Home Appliances
2336,Litware Chandelier M8015 Grey,Litware,Grey,123.47,268.5,806,Lamps,8,Home Appliances
2337,Litware Chandelier M6015 Grey,Litware,Grey,105.76,229.99,806,Lamps,8,Home Appliances
2338,Litware Wall Lamp E2015 Grey,Litware,Grey,61.17,119.99,806,Lamps,8,Home Appliances
2339,Litware Wall Lamp E3015 Grey,Litware,Grey,52.0,101.99,806,Lamps,8,Home Appliances
2340,Litware Desk Lamp E1030 Grey,Litware,Grey,40.76,79.95,806,Lamps,8,Home Appliances
2341,Litware Desk Lamp E1020 Grey,Litware,Grey,15.29,29.99,806,Lamps,8,Home Appliances
2342,Litware Floor Lamp X1015 Blue,Litware,Blue,210.72,635.99,806,Lamps,8,Home Appliances
2343,Litware Floor Lamp M2015 Blue,Litware,Blue,155.89,339.0,806,Lamps,8,Home Appliances
2344,Litware Chandelier M8015 Blue,Litware,Blue,123.47,268.5,806,Lamps,8,Home Appliances
2345,Litware Chandelier M6015 Blue,Litware,Blue,105.76,229.99,806,Lamps,8,Home Appliances
2346,Litware Wall Lamp E2015 Blue,Litware,Blue,61.17,119.99,806,Lamps,8,Home Appliances
2347,Litware Wall Lamp E3015 Blue,Litware,Blue,52.0,101.99,806,Lamps,8,Home Appliances
2348,Contoso Air Conditioner 25000Btu L1672 White,Contoso,White,210.72,635.99,807,Air Conditioners,8,Home Appliances
2349,Contoso Air Conditioner 12000Btu M0640 White,Contoso,White,211.53,459.99,807,Air Conditioners,8,Home Appliances
2350,Contoso Air Conditioner 10000Btu M0490 White,Contoso,White,197.74,429.99,807,Air Conditioners,8,Home Appliances
2351,Contoso Air Conditioner 8000Btu M0320 White,Contoso,White,183.94,399.99,807,Air Conditioners,8,Home Appliances
2352,Contoso Air Conditioner 7000Btu E0260 White,Contoso,White,152.94,299.99,807,Air Conditioners,8,Home Appliances
2353,Contoso Air Conditioner 6000Btu E0180 White,Contoso,White,101.96,199.99,807,Air Conditioners,8,Home Appliances
2354,Contoso Air Conditioner 5200Btu E0100 White,Contoso,White,56.08,109.99,807,Air Conditioners,8,Home Appliances
2355,Contoso Air Conditioner 25000Btu L1672 Red,Contoso,Red,210.72,635.99,807,Air Conditioners,8,Home Appliances
2356,Contoso Air Conditioner 12000Btu M0640 Red,Contoso,Red,211.53,459.99,807,Air Conditioners,8,Home Appliances
2357,Contoso Air Conditioner 10000Btu M0490 Red,Contoso,Red,197.74,429.99,807,Air Conditioners,8,Home Appliances
2358,Contoso Air Conditioner 8000Btu M0320 Red,Contoso,Red,183.94,399.99,807,Air Conditioners,8,Home Appliances
2359,Contoso Air Conditioner 7000Btu E0260 Red,Contoso,Red,152.94,299.99,807,Air Conditioners,8,Home Appliances
2360,Contoso Air Conditioner 6000Btu E0180 Red,Contoso,Red,101.96,199.99,807,Air Conditioners,8,Home Appliances
2361,Contoso Air Conditioner 5200Btu E0100 Red,Contoso,Red,56.08,109.99,807,Air Conditioners,8,Home Appliances
2362,Contoso Air Conditioner 25000Btu L1672 Silver,Contoso,Silver,210.72,635.99,807,Air Conditioners,8,Home Appliances
2363,Contoso Air Conditioner 12000Btu M0640 Silver,Contoso,Silver,211.53,459.99,807,Air Conditioners,8,Home Appliances
2364,Contoso Air Conditioner 10000Btu M0490 Silver,Contoso,Silver,197.74,429.99,807,Air Conditioners,8,Home Appliances
2365,Contoso Air Conditioner 8000Btu M0320 Silver,Contoso,Silver,183.94,399.99,807,Air Conditioners,8,Home Appliances
2366,Contoso Air Conditioner 7000Btu E0260 Silver,Contoso,Silver,152.94,299.99,807,Air Conditioners,8,Home Appliances
2367,Contoso Air Conditioner 6000Btu E0180 Silver,Contoso,Silver,101.96,199.99,807,Air Conditioners,8,Home Appliances
2368,Contoso Air Conditioner 5200Btu E0100 Silver,Contoso,Silver,56.08,109.99,807,Air Conditioners,8,Home Appliances
2369,Contoso Air Conditioner 25000Btu L1672 Grey,Contoso,Grey,210.72,635.99,807,Air Conditioners,8,Home Appliances
2370,Contoso Air Conditioner 12000Btu M0640 Grey,Contoso,Grey,211.53,459.99,807,Air Conditioners,8,Home Appliances
2371,Contoso Air Conditioner 10000Btu M0490 Grey,Contoso,Grey,197.74,429.99,807,Air Conditioners,8,Home Appliances
2372,Contoso Air Conditioner 8000Btu M0320 Grey,Contoso,Grey,183.94,399.99,807,Air Conditioners,8,Home Appliances
2373,Contoso Air Conditioner 7000Btu E0260 Grey,Contoso,Grey,152.94,299.99,807,Air Conditioners,8,Home Appliances
2374,Contoso Air Conditioner 6000Btu E0180 Grey,Contoso,Grey,101.96,199.99,807,Air Conditioners,8,Home Appliances
2375,Contoso Air Conditioner 5200Btu E0100 Grey,Contoso,Grey,56.08,109.99,807,Air Conditioners,8,Home Appliances
2376,Contoso Air Conditioner 25000Btu L1672 Blue,Contoso,Blue,210.72,635.99,807,Air Conditioners,8,Home Appliances
2377,Contoso Air Conditioner 12000Btu M0640 Blue,Contoso,Blue,211.53,459.99,807,Air Conditioners,8,Home Appliances
2378,Contoso Air Conditioner 10000Btu M0490 Blue,Contoso,Blue,197.74,429.99,807,Air Conditioners,8,Home Appliances
2379,Contoso Air Conditioner 8000Btu M0320 Blue,Contoso,Blue,183.94,399.99,807,Air Conditioners,8,Home Appliances
2380,Contoso Air Conditioner 7000Btu E0260 Blue,Contoso,Blue,152.94,299.99,807,Air Conditioners,8,Home Appliances
2381,Contoso Air Conditioner 6000Btu E0180 Blue,Contoso,Blue,101.96,199.99,807,Air Conditioners,8,Home Appliances
2382,Contoso Air Conditioner 5200Btu E0100 Blue,Contoso,Blue,56.08,109.99,807,Air Conditioners,8,Home Appliances
2383,Proseware Air Conditioner 25000Btu L167 White,Proseware,White,210.72,635.99,807,Air Conditioners,8,Home Appliances
2384,Proseware Air Conditioner 12000Btu M640 White,Proseware,White,211.53,459.99,807,Air Conditioners,8,Home Appliances
2385,Proseware Air Conditioner 10000Btu M490 White,Proseware,White,197.74,429.99,807,Air Conditioners,8,Home Appliances
2386,Proseware Air Conditioner 8000Btu M320 White,Proseware,White,183.94,399.99,807,Air Conditioners,8,Home Appliances
2387,Proseware Air Conditioner 7000Btu E260 White,Proseware,White,152.94,299.99,807,Air Conditioners,8,Home Appliances
2388,Proseware Air Conditioner 6000Btu E180 White,Proseware,White,101.96,199.99,807,Air Conditioners,8,Home Appliances
2389,Proseware Air Conditioner 5200Btu E100 White,Proseware,White,56.08,109.99,807,Air Conditioners,8,Home Appliances
2390,Proseware Air Conditioner 25000Btu L167 Red,Proseware,Red,210.72,635.99,807,Air Conditioners,8,Home Appliances
2391,Proseware Air Conditioner 12000Btu M640 Red,Proseware,Red,211.53,459.99,807,Air Conditioners,8,Home Appliances
2392,Proseware Air Conditioner 10000Btu M490 Red,Proseware,Red,197.74,429.99,807,Air Conditioners,8,Home Appliances
2393,Proseware Air Conditioner 8000Btu M320 Red,Proseware,Red,183.94,399.99,807,Air Conditioners,8,Home Appliances
2394,Proseware Air Conditioner 7000Btu E260 Red,Proseware,Red,152.94,299.99,807,Air Conditioners,8,Home Appliances
2395,Proseware Air Conditioner 6000Btu E180 Red,Proseware,Red,101.96,199.99,807,Air Conditioners,8,Home Appliances
2396,Proseware Air Conditioner 5200Btu E100 Red,Proseware,Red,56.08,109.99,807,Air Conditioners,8,Home Appliances
2397,Proseware Air Conditioner 25000Btu L167 Silver,Proseware,Silver,210.72,635.99,807,Air Conditioners,8,Home Appliances
2398,Proseware Air Conditioner 12000Btu M640 Silver,Proseware,Silver,211.53,459.99,807,Air Conditioners,8,Home Appliances
2399,Proseware Air Conditioner 10000Btu M490 Silver,Proseware,Silver,197.74,429.99,807,Air Conditioners,8,Home Appliances
2400,Proseware Air Conditioner 8000Btu M320 Silver,Proseware,Silver,183.94,399.99,807,Air Conditioners,8,Home Appliances
2401,Proseware Air Conditioner 7000Btu E260 Silver,Proseware,Silver,152.94,299.99,807,Air Conditioners,8,Home Appliances
2402,Proseware Air Conditioner 6000Btu E180 Silver,Proseware,Silver,101.96,199.99,807,Air Conditioners,8,Home Appliances
2403,Proseware Air Conditioner 5200Btu E100 Silver,Proseware,Silver,56.08,109.99,807,Air Conditioners,8,Home Appliances
2404,Proseware Air Conditioner 25000Btu L167 Grey,Proseware,Grey,210.72,635.99,807,Air Conditioners,8,Home Appliances
2405,Proseware Air Conditioner 12000Btu M640 Grey,Proseware,Grey,211.53,459.99,807,Air Conditioners,8,Home Appliances
2406,Proseware Air Conditioner 10000Btu M490 Grey,Proseware,Grey,197.74,429.99,807,Air Conditioners,8,Home Appliances
2407,Proseware Air Conditioner 8000Btu M320 Grey,Proseware,Grey,183.94,399.99,807,Air Conditioners,8,Home Appliances
2408,Proseware Air Conditioner 7000Btu E260 Grey,Proseware,Grey,152.94,299.99,807,Air Conditioners,8,Home Appliances
2409,Proseware Air Conditioner 6000Btu E180 Grey,Proseware,Grey,101.96,199.99,807,Air Conditioners,8,Home Appliances
2410,Litware 3-Speed Oscillating High-Performance Fan E201 Black,Litware,Black,15.29,29.99,808,Fans,8,Home Appliances
2411,Litware 3-Speed Oscillating High-Performance Fan E201 White,Litware,White,15.29,29.99,808,Fans,8,Home Appliances
2412,Litware 3-Speed Oscillating High-Performance Fan E201 Silver,Litware,Silver,15.29,29.99,808,Fans,8,Home Appliances
2413,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black,Litware,Black,18.78,36.83,808,Fans,8,Home Appliances
2414,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,Litware,White,18.78,36.83,808,Fans,8,Home Appliances
2415,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,Litware,Silver,18.78,36.83,808,Fans,8,Home Appliances
2416,Litware 3-Speed Oscillating Blower Fan M115 White,Litware,White,34.03,73.99,808,Fans,8,Home Appliances
2417,Litware 3-Speed Oscillating Blower Fan M115 Black,Litware,Black,34.03,73.99,808,Fans,8,Home Appliances
2418,Litware 3-Speed Oscillating Blower Fan M115 Silver,Litware,Silver,34.03,73.99,808,Fans,8,Home Appliances
2419,Litware 20'' Box Fan E401 Blue,Litware,Blue,13.25,25.99,808,Fans,8,Home Appliances
2420,Litware 20'' Box Fan E401 Black,Litware,Black,13.25,25.99,808,Fans,8,Home Appliances
2421,Litware 20'' Box Fan E401 White,Litware,White,13.25,25.99,808,Fans,8,Home Appliances
2422,Litware 20'' Box Fan E401 Yellow,Litware,Yellow,13.25,25.99,808,Fans,8,Home Appliances
2423,Litware Tower Fan E501 Black,Litware,Black,20.39,39.99,808,Fans,8,Home Appliances
2424,Litware Tower Fan E501 White,Litware,White,20.39,39.99,808,Fans,8,Home Appliances
2425,Litware Tower Fan E501 Yellow,Litware,Yellow,20.39,39.99,808,Fans,8,Home Appliances
2426,Litware Tower Fan E501 Silver,Litware,Silver,20.39,39.99,808,Fans,8,Home Appliances
2427,Litware Mobile Fan External Usb Cooling Fan E601 Silver,Litware,Silver,16.77,32.89,808,Fans,8,Home Appliances
2428,Litware Mobile Fan External Usb Cooling Fan E601 White,Litware,White,16.77,32.89,808,Fans,8,Home Appliances
2429,Litware Mobile Fan External Usb Cooling Fan E601 Pink,Litware,Pink,16.77,32.89,808,Fans,8,Home Appliances
2430,Litware Mobile Fan External Usb Cooling Fan E601 Black,Litware,Black,16.77,32.89,808,Fans,8,Home Appliances
2431,"Litware 16"" White Oscillating Stand Fan E701 White",Litware,White,14.83,29.09,808,Fans,8,Home Appliances
2432,"Litware 16"" White Oscillating Stand Fan E701 Black",Litware,Black,14.83,29.09,808,Fans,8,Home Appliances
2433,"Litware 16"" White Oscillating Stand Fan E701 Silver",Litware,Silver,14.83,29.09,808,Fans,8,Home Appliances
2434,"Litware 16"" White Oscillating Stand Fan E701 Grey",Litware,Grey,14.83,29.09,808,Fans,8,Home Appliances
2435,"Litware 14"" High Velocity Floor Fan E801 Silver",Litware,Silver,22.94,44.99,808,Fans,8,Home Appliances
2436,"Litware 14"" High Velocity Floor Fan E801 White",Litware,White,22.94,44.99,808,Fans,8,Home Appliances
2437,"Litware 14"" High Velocity Floor Fan E801 Black",Litware,Black,22.94,44.99,808,Fans,8,Home Appliances
2438,"Litware 14"" High Velocity Floor Fan E801 Pink",Litware,Pink,22.94,44.99,808,Fans,8,Home Appliances
2439,Litware 120Mm Blue Led Case Fan E901 Black,Litware,Black,5.09,9.99,808,Fans,8,Home Appliances
2440,Litware 120Mm Blue Led Case Fan E901 White,Litware,White,5.09,9.99,808,Fans,8,Home Appliances
2441,Litware 120Mm Blue Led Case Fan E901 Blue,Litware,Blue,5.09,9.99,808,Fans,8,Home Appliances
2442,Litware 120Mm Blue Led Case Fan E901 Grey,Litware,Grey,5.09,9.99,808,Fans,8,Home Appliances
2443,Litware 80Mm Dual Ball Bearing Case Fan E1001 Black,Litware,Black,2.54,4.99,808,Fans,8,Home Appliances
2444,Litware 80Mm Dual Ball Bearing Case Fan E1001 White,Litware,White,2.54,4.99,808,Fans,8,Home Appliances
2445,Litware 80Mm Dual Ball Bearing Case Fan E1001 Green,Litware,Green,2.54,4.99,808,Fans,8,Home Appliances
2446,Litware 80Mm Dual Ball Bearing Case Fan E1001 Pink,Litware,Pink,2.54,4.99,808,Fans,8,Home Appliances
2447,Litware 92Mm Dbb Case Fan E1101 Silver,Litware,Silver,7.64,14.99,808,Fans,8,Home Appliances
2448,Litware 92Mm Dbb Case Fan E1101 Black,Litware,Black,7.64,14.99,808,Fans,8,Home Appliances
2449,Litware 92Mm Dbb Case Fan E1101 White,Litware,White,7.64,14.99,808,Fans,8,Home Appliances
2450,Litware 92Mm Dbb Case Fan E1101 Grey,Litware,Grey,7.64,14.99,808,Fans,8,Home Appliances
2451,Litware Desktop Wind Tower Oscillating Fan E1201 Brown,Litware,Brown,15.29,29.99,808,Fans,8,Home Appliances
2452,Litware Desktop Wind Tower Oscillating Fan E1201 Purple,Litware,Purple,15.29,29.99,808,Fans,8,Home Appliances
2453,Litware Desktop Wind Tower Oscillating Fan E1201 Black,Litware,Black,15.29,29.99,808,Fans,8,Home Appliances
2454,Litware Desktop Wind Tower Oscillating Fan E1201 White,Litware,White,15.29,29.99,808,Fans,8,Home Appliances
2455,Litware Usb Foam Fan E1301 Pink,Litware,Pink,10.19,19.99,808,Fans,8,Home Appliances
2456,Litware Usb Foam Fan E1301 White,Litware,White,10.19,19.99,808,Fans,8,Home Appliances
2457,Litware Usb Foam Fan E1301 Black,Litware,Black,10.19,19.99,808,Fans,8,Home Appliances
2458,Litware Usb Foam Fan E1301 Red,Litware,Red,10.19,19.99,808,Fans,8,Home Appliances
2459,Litware 180 Cfm Vertical Discharge Fan X450 Red,Litware,Red,71.44,215.62,808,Fans,8,Home Appliances
2460,Litware 180 Cfm Vertical Discharge Fan X450 Black,Litware,Black,71.44,215.62,808,Fans,8,Home Appliances
2461,Litware 180 Cfm Vertical Discharge Fan X450 White,Litware,White,71.44,215.62,808,Fans,8,Home Appliances
2462,Litware 180 Cfm Vertical Discharge Fan X450 Blue,Litware,Blue,71.44,215.62,808,Fans,8,Home Appliances
2463,Litware Usb Durable Desk Soft Fan E1401 White,Litware,White,15.29,30.0,808,Fans,8,Home Appliances
2464,Litware Usb Durable Desk Soft Fan E1401 Black,Litware,Black,15.29,30.0,808,Fans,8,Home Appliances
2465,Litware Usb Durable Desk Soft Fan E1401 Blue,Litware,Blue,15.29,30.0,808,Fans,8,Home Appliances
2466,Litware Usb Durable Desk Soft Fan E1401 Red,Litware,Red,15.29,30.0,808,Fans,8,Home Appliances
2467,Litware 80Mm Led Dual Pci Slot Fan E1501 Yellow,Litware,Yellow,15.8,30.99,808,Fans,8,Home Appliances
2468,Litware 80Mm Led Dual Pci Slot Fan E1501 Red,Litware,Red,15.8,30.99,808,Fans,8,Home Appliances
2469,Litware 80Mm Led Dual Pci Slot Fan E1501 Blue,Litware,Blue,15.8,30.99,808,Fans,8,Home Appliances
2470,Litware 80Mm Led Dual Pci Slot Fan E1501 Pink,Litware,Pink,15.8,30.99,808,Fans,8,Home Appliances
2471,Litware 80Mm Led Dual Pci Slot Fan E1501 White,Litware,White,15.8,30.99,808,Fans,8,Home Appliances
2472,Litware 20'' Weather-Shield Performance Box Fan E1601 Orange,Litware,Orange,15.29,29.99,808,Fans,8,Home Appliances
2473,Litware 20'' Weather-Shield Performance Box Fan E1601 Yellow,Litware,Yellow,15.29,29.99,808,Fans,8,Home Appliances
2474,Litware 20'' Weather-Shield Performance Box Fan E1601 White,Litware,White,15.29,29.99,808,Fans,8,Home Appliances
2475,Litware 20'' Weather-Shield Performance Box Fan E1601 Black,Litware,Black,15.29,29.99,808,Fans,8,Home Appliances
2476,Litware 17'' Oscillating Pedestal Fan M125 Pink,Litware,Pink,96.57,210.0,808,Fans,8,Home Appliances
2477,Litware 17'' Oscillating Pedestal Fan M125 Yellow,Litware,Yellow,96.57,210.0,808,Fans,8,Home Appliances
2478,Litware 17'' Oscillating Pedestal Fan M125 Blue,Litware,Blue,96.57,210.0,808,Fans,8,Home Appliances
2479,Litware 17'' Oscillating Pedestal Fan M125 White,Litware,White,96.57,210.0,808,Fans,8,Home Appliances
2480,Litware 18'' Oscillating Pedestal Fan M135 Pink,Litware,Pink,160.95,350.0,808,Fans,8,Home Appliances
2481,Litware 18'' Oscillating Pedestal Fan M135 Yellow,Litware,Yellow,160.95,350.0,808,Fans,8,Home Appliances
2482,Litware 18'' Oscillating Pedestal Fan M135 Blue,Litware,Blue,160.95,350.0,808,Fans,8,Home Appliances
2483,Litware 18'' Oscillating Pedestal Fan M135 White,Litware,White,160.95,350.0,808,Fans,8,Home Appliances
2484,Litware 18'' Oscillating Pedestal Fan M145 Pink,Litware,Pink,183.95,400.0,808,Fans,8,Home Appliances
2485,Litware 18'' Oscillating Pedestal Fan M145 Yellow,Litware,Yellow,183.95,400.0,808,Fans,8,Home Appliances
2486,Litware 18'' Oscillating Pedestal Fan M145 Blue,Litware,Blue,183.95,400.0,808,Fans,8,Home Appliances
2487,Litware 18'' Oscillating Pedestal Fan M145 White,Litware,White,183.95,400.0,808,Fans,8,Home Appliances
2488,Contoso Rubberized Skin Blackberry E100 Black,Contoso,Black,7.64,14.99,505,Cell Phones Accessories,5,Cell Phones
2489,Contoso Rubberized Skin Blackberry E100 Silver,Contoso,Silver,7.64,14.99,505,Cell Phones Accessories,5,Cell Phones
2490,Contoso Rubberized Skin Blackberry E100 White,Contoso,White,7.64,14.99,505,Cell Phones Accessories,5,Cell Phones
2491,Cigarette Lighter Adapter For Contoso Phones E110 Black,Contoso,Black,12.74,24.99,505,Cell Phones Accessories,5,Cell Phones
2492,Cigarette Lighter Adapter For Contoso Phones E110 White,Contoso,White,12.74,24.99,505,Cell Phones Accessories,5,Cell Phones
2493,Cigarette Lighter Adapter For Contoso Phones E110 Red,Contoso,Red,12.74,24.99,505,Cell Phones Accessories,5,Cell Phones
2494,Reusable Phone Screen Protector E120,Contoso,Transparent,1.5,2.94,505,Cell Phones Accessories,5,Cell Phones
2495,Headphone Adapter For Contoso Phone E130 Black,Contoso,Black,5.09,9.99,505,Cell Phones Accessories,5,Cell Phones
2496,Headphone Adapter For Contoso Phone E130 Silver,Contoso,Silver,5.09,9.99,505,Cell Phones Accessories,5,Cell Phones
2497,Headphone Adapter For Contoso Phone E130 White,Contoso,White,5.09,9.99,505,Cell Phones Accessories,5,Cell Phones
