"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"sale_gross_price";"sale_net_price";"total_discount"
"O903573";"C00119";"P0027";2;16.89;"2025-07-06";"Delayed";"Credit Card";"West";0.2;33.78;27.024;6.756
"O903878";"C00138";"P0030";3;19.75;"2025-07-06";"Delivered";"Credit Card";"West";0.05;59.25;56.2875;2.9625
"O904347";"C00108";"P0002";4;22.12;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.0;88.48;88.48;0.0
"O904408";"C00086";"P0019";5;11.14;"2025-07-06";"Delayed";"Credit Card";"South";0.0;55.7;55.7;0.0
"O904574";"C00373";"P0024";5;18.12;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;90.6;86.07;4.53
"O905284";"C00324";"P0007";2;36.55;"2025-07-06";"Delayed";"PayPal";"East";0.2;73.1;58.48;14.62
"O905686";"C00231";"P0014";2;21.99;"2025-07-06";"Cancelled";"Credit Card";"East";0.15;43.98;37.383;6.597
"O905829";"C00469";"P0008";1;45.11;"2025-07-06";"Cancelled";"Credit Card";"West";0.15;45.11;38.3435;6.7665
"O905893";"C00448";"P0008";1;37.31;"2025-07-06";"Cancelled";"PayPal";"West";0.0;37.31;37.31;0.0
"O908289";"C00347";"P0005";3;34.96;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.1;104.88;94.392;10.488
"O908612";"C00371";"P0029";5;20.94;"2025-07-06";"Delayed";"PayPal";"Central";0.0;104.7;104.7;0.0
"O909075";"C00073";"P0002";3;47.54;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;142.62;114.096;28.524
"O909578";"C00322";"P0022";4;12.41;"2025-07-06";"Delayed";"Credit Card";"South";0.15;49.64;42.194;7.446
"O910114";"C00148";"P0026";4;43.08;"2025-07-06";"Delayed";"Credit Card";"South";0.15;172.32;146.472;25.848
"O910292";"C00133";"P0015";4;36.82;"2025-07-06";"Delayed";"Credit Card";"West";0.0;147.28;147.28;0.0
"O910991";"C00219";"P0002";5;28.56;"2025-07-06";"Delivered";"Credit Card";"East";0.1;142.8;128.52;14.28
"O911450";"C00365";"P0024";3;28.47;"2025-07-06";"Delayed";"Credit Card";"West";0.15;85.41;72.5985;12.8115
"O911487";"C00027";"P0020";2;19.18;"2025-07-06";"Delayed";"Credit Card";"East";0.2;38.36;30.688;7.672
"O911659";"C00152";"P0001";4;9.6;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.05;38.4;36.48;1.92
"O911695";"C00417";"P0008";1;20.21;"2025-07-06";"Delayed";"Bank Transfer";"East";0.1;20.21;18.189;2.021
"O911764";"C00303";"P0028";4;37.06;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.05;148.24;140.828;7.412
"O911957";"C00205";"P0006";4;8.62;"2025-07-06";"Delayed";"Credit Card";"East";0.1;34.48;31.032;3.448
"O912700";"C00319";"P0018";1;43.14;"2025-07-06";"Cancelled";"Credit Card";"Central";0.1;43.14;38.826;4.314
"O912757";"C00248";"P0025";1;29.3;"2025-07-06";"Delayed";"Unknown";"East";0.05;29.3;27.835;1.465
"O913192";"C00234";"P0014";1;25.62;"2025-07-06";"Delayed";"PayPal";"Central";0.1;25.62;23.058;2.562
"O913237";"C00019";"P0018";4;20.08;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;80.32;72.288;8.032
"O913829";"C00313";"P0016";2;20.04;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;40.08;36.072;4.008
"O913839";"C00186";"P0020";3;47.91;"2025-07-06";"Cancelled";"PayPal";"East";0.1;143.73;129.357;14.373
"O914103";"C00385";"P0012";4;12.31;"2025-07-06";"Delivered";"Bank Transfer";"South";0.0;49.24;49.24;0.0
"O914329";"C00124";"P0004";4;8.09;"2025-07-06";"Delayed";"PayPal";"North";0.1;32.36;29.124;3.236
"O914359";"C00386";"P0027";1;34.25;"2025-07-06";"Delayed";"PayPal";"South";0.1;34.25;30.825;3.425
"O914450";"C00236";"P0025";4;18.07;"2025-07-06";"Delivered";"PayPal";"North";0.0;72.28;72.28;0.0
"O914674";"C00294";"P0007";1;18.86;"2025-07-06";"Cancelled";"Credit Card";"West";0.05;18.86;17.917;0.943
"O915165";"C00117";"P0026";2;27.85;"2025-07-06";"Delivered";"PayPal";"North";0.1;55.7;50.13;5.57
"O915455";"C00233";"P0030";1;27.26;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;27.26;24.534;2.726
"O915583";"C00376";"P0022";1;30.17;"2025-07-06";"Delayed";"Credit Card";"North";0.2;30.17;24.136;6.034
"O915810";"C00029";"P0021";1;33.87;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;33.87;32.1765;1.6935
"O915981";"C00486";"P0008";2;34.45;"2025-07-06";"Delayed";"Credit Card";"South";0.15;68.9;58.565;10.335
"O916157";"C00220";"P0019";5;45.66;"2025-07-06";"Delivered";"Credit Card";"South";0.0;228.3;228.3;0.0
"O916163";"C00302";"P0016";2;15.29;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;30.58;27.522;3.058
"O916175";"C00434";"P0028";4;10.83;"2025-07-06";"Cancelled";"Credit Card";"East";0.2;43.32;34.656;8.664
"O916245";"C00390";"P0010";1;24.57;"2025-07-06";"Delayed";"PayPal";"South";0.1;24.57;22.113;2.457
"O917162";"C00406";"P0015";2;38.26;"2025-07-06";"Delayed";"PayPal";"North";0.0;76.52;76.52;0.0
"O917531";"C00198";"P0027";4;46.36;"2025-07-06";"Delayed";"PayPal";"Central";0.05;185.44;176.168;9.272
"O918160";"C00390";"P0017";3;26.02;"2025-07-06";"Delivered";"PayPal";"West";0.1;78.06;70.254;7.806
"O918384";"C00015";"P0002";5;12.92;"2025-07-06";"Delayed";"Bank Transfer";"North";0.15;64.6;54.91;9.69
"O918723";"C00317";"P0016";5;13.82;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;69.1;58.735;10.365
"O918997";"C00179";"P0015";2;40.85;"2025-07-06";"Delivered";"Credit Card";"East";0.0;81.7;81.7;0.0
"O919326";"C00101";"P0029";1;40.17;"2025-07-06";"Cancelled";"Credit Card";"Central";0.15;40.17;34.1445;6.0255
"O919665";"C00095";"P0018";4;41.05;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;164.2;139.57;24.63
"O919707";"C00479";"P0021";4;29.72;"2025-07-06";"Delivered";"Credit Card";"Central";0.2;118.88;95.104;23.776
"O920466";"C00233";"P0013";2;11.6;"2025-07-06";"Delivered";"Bank Transfer";"East";0.05;23.2;22.04;1.16
"O921072";"C00113";"P0016";3;18.27;"2025-07-06";"Delivered";"PayPal";"East";0.2;54.81;43.848;10.962
"O921260";"C00074";"P0014";5;43.24;"2025-07-06";"Cancelled";"Bank Transfer";"Central";0.05;216.2;205.39;10.81
"O922168";"C00305";"P0007";1;45.28;"2025-07-06";"Delayed";"PayPal";"South";0.1;45.28;40.752;4.528
"O922691";"C00067";"P0011";5;33.04;"2025-07-06";"Delivered";"PayPal";"North";0.05;165.2;156.94;8.26
"O922901";"C00246";"P0005";1;24.05;"2025-07-06";"Delivered";"Credit Card";"Central";0.1;24.05;21.645;2.405
"O923302";"C00478";"P0007";2;31.29;"2025-07-06";"Delayed";"Credit Card";"North";0.1;62.58;56.322;6.258
"O923392";"C00417";"P0011";2;36.77;"2025-07-06";"Delayed";"Bank Transfer";"South";0.0;73.54;73.54;0.0
"O923608";"C00403";"P0013";5;10.27;"2025-07-06";"Cancelled";"PayPal";"South";0.2;51.35;41.08;10.27
"O923783";"C00281";"P0001";5;14.4;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.15;72.0;61.2;10.8
"O923940";"C00348";"P0030";5;40.81;"2025-07-06";"Delayed";"Credit Card";"West";0.1;204.05;183.645;20.405
"O924705";"C00303";"P0008";3;21.17;"2025-07-06";"Delivered";"Bank Transfer";"South";0.0;63.51;63.51;0.0
"O926281";"C00029";"P0025";3;14.6;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;43.8;35.04;8.76
"O926312";"C00145";"P0029";4;39.0;"2025-07-06";"Delivered";"Credit Card";"Central";0.1;156.0;140.4;15.6
"O926336";"C00043";"P0002";4;8.21;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.15;32.84;27.914;4.926
"O926407";"C00045";"P0012";2;40.34;"2025-07-06";"Delivered";"Bank Transfer";"North";0.1;80.68;72.612;8.068
"O926950";"C00019";"P0017";3;44.6;"2025-07-06";"Cancelled";"PayPal";"Central";0.1;133.8;120.42;13.38
"O927206";"C00084";"P0023";2;43.56;"2025-07-06";"Delayed";"PayPal";"East";0.15;87.12;74.052;13.068
"O927717";"C00157";"P0009";1;33.68;"2025-07-06";"Delivered";"Bank Transfer";"East";0.15;33.68;28.628;5.052
"O928454";"C00184";"P0027";1;26.02;"2025-07-06";"Cancelled";"Credit Card";"West";0.0;26.02;26.02;0.0
"O928670";"C00094";"P0010";5;29.15;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;145.75;123.8875;21.8625
"O929044";"C00450";"P0007";3;22.96;"2025-07-06";"Delivered";"Credit Card";"Central";0.2;68.88;55.104;13.776
"O929114";"C00208";"P0018";4;48.03;"2025-07-06";"Delivered";"PayPal";"East";0.05;192.12;182.514;9.606
"O929307";"C00363";"P0020";1;26.91;"2025-07-06";"Delayed";"Credit Card";"East";0.05;26.91;25.5645;1.3455
"O929417";"C00100";"P0026";5;26.38;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;131.9;118.71;13.19
"O929609";"C00240";"P0010";3;42.14;"2025-07-06";"Delivered";"Credit Card";"North";0.1;126.42;113.778;12.642
"O929624";"C00405";"P0004";3;43.23;"2025-07-06";"Delivered";"Credit Card";"West";0.1;129.69;116.721;12.969
"O929742";"C00392";"P0027";2;42.87;"2025-07-06";"Delivered";"PayPal";"Central";0.2;85.74;68.592;17.148
"O929872";"C00327";"P0030";3;42.61;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.0;127.83;127.83;0.0
"O930020";"C00345";"P0006";2;14.95;"2025-07-06";"Delayed";"Credit Card";"South";0.0;29.9;29.9;0.0
"O930204";"C00181";"P0012";2;31.94;"2025-07-06";"Delayed";"PayPal";"Central";0.0;63.88;63.88;0.0
"O930311";"C00147";"P0011";3;25.73;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.0;77.19;77.19;0.0
"O930462";"C00357";"P0007";4;8.44;"2025-07-06";"Delayed";"Bank Transfer";"West";0.15;33.76;28.696;5.064
"O930505";"C00234";"P0018";2;28.68;"2025-07-06";"Delivered";"Bank Transfer";"East";0.1;57.36;51.624;5.736
"O930989";"C00108";"P0009";2;30.73;"2025-07-06";"Delivered";"Bank Transfer";"East";0.15;61.46;52.241;9.219
"O931174";"C00319";"P0019";5;23.74;"2025-07-06";"Delayed";"Credit Card";"East";0.15;118.7;100.895;17.805
"O931358";"C00123";"P0027";5;19.01;"2025-07-06";"Cancelled";"PayPal";"East";0.1;95.05;85.545;9.505
"O931393";"C00343";"P0002";5;9.05;"2025-07-06";"Delivered";"PayPal";"West";0.15;45.25;38.4625;6.7875
"O932149";"C00376";"P0027";3;14.64;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;43.92;37.332;6.588
"O932578";"C00071";"P0011";2;38.12;"2025-07-06";"Delivered";"PayPal";"East";0.2;76.24;60.992;15.248
"O932873";"C00156";"P0019";4;38.35;"2025-07-06";"Delivered";"Credit Card";"South";0.2;153.4;122.72;30.68
"O933198";"C00098";"P0009";3;28.1;"2025-07-06";"Delivered";"PayPal";"West";0.0;84.3;84.3;0.0
"O933699";"C00275";"P0005";1;23.07;"2025-07-06";"Delivered";"PayPal";"Central";0.15;23.07;19.6095;3.4605
"O934656";"C00289";"P0001";5;37.49;"2025-07-06";"Delivered";"Bank Transfer";"East";0.05;187.45;178.0775;9.3725
"O934833";"C00259";"P0019";5;40.4;"2025-07-06";"Delayed";"Bank Transfer";"East";0.15;202.0;171.7;30.3
"O935520";"C00434";"P0004";3;30.3;"2025-07-06";"Delayed";"PayPal";"South";0.0;90.9;90.9;0.0
"O935826";"C00349";"P0003";3;47.14;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;141.42;113.136;28.284
"O935984";"C00256";"P0028";3;48.28;"2025-07-06";"Cancelled";"PayPal";"Central";0.05;144.84;137.598;7.242
"O936006";"C00421";"P0010";5;37.47;"2025-07-06";"Delivered";"PayPal";"Central";0.05;187.35;177.9825;9.3675
"O936136";"C00429";"P0021";4;8.91;"2025-07-06";"Cancelled";"PayPal";"South";0.05;35.64;33.858;1.782
"O936277";"C00426";"P0017";2;25.09;"2025-07-06";"Delivered";"Bank Transfer";"South";0.1;50.18;45.162;5.018
"O936729";"C00228";"P0017";3;18.82;"2025-07-06";"Delivered";"Credit Card";"North";0.0;56.46;56.46;0.0
"O937016";"C00147";"P0027";2;45.13;"2025-07-06";"Delivered";"PayPal";"East";0.1;90.26;81.234;9.026
"O937627";"C00403";"P0009";2;9.11;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;18.22;14.576;3.644
"O937652";"C00443";"P0008";1;42.11;"2025-07-06";"Delivered";"Credit Card";"West";0.1;42.11;37.899;4.211
"O937929";"C00037";"P0028";3;8.44;"2025-07-06";"Delivered";"Credit Card";"North";0.1;25.32;22.788;2.532
"O938047";"C00297";"P0004";4;35.09;"2025-07-06";"Delivered";"Credit Card";"West";0.1;140.36;126.324;14.036
"O939783";"C00070";"P0002";1;34.76;"2025-07-06";"Delayed";"Bank Transfer";"North";0.15;34.76;29.546;5.214
"O940862";"C00289";"P0020";5;18.85;"2025-07-06";"Cancelled";"Credit Card";"Central";0.0;94.25;94.25;0.0
"O940904";"C00179";"P0001";4;43.93;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;175.72;158.148;17.572
"O941026";"C00382";"P0016";5;9.83;"2025-07-06";"Delayed";"Bank Transfer";"West";0.05;49.15;46.6925;2.4575
"O941244";"C00359";"P0012";5;14.0;"2025-07-06";"Delayed";"Credit Card";"North";0.05;70.0;66.5;3.5
"O941586";"C00279";"P0002";2;17.6;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.05;35.2;33.44;1.76
"O942145";"C00001";"P0023";4;31.26;"2025-07-06";"Delayed";"PayPal";"North";0.15;125.04;106.284;18.756
"O942921";"C00080";"P0002";3;36.4;"2025-07-06";"Delivered";"Credit Card";"West";0.0;109.2;109.2;0.0
"O943472";"C00121";"P0005";3;31.19;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;93.57;79.5345;14.0355
"O943644";"C00342";"P0029";2;19.67;"2025-07-06";"Cancelled";"PayPal";"West";0.0;39.34;39.34;0.0
"O943978";"C00467";"P0022";5;43.43;"2025-07-06";"Delayed";"Credit Card";"East";0.15;217.15;184.5775;32.5725
"O944033";"C00066";"P0018";2;27.81;"2025-07-06";"Delivered";"PayPal";"East";0.1;55.62;50.058;5.562
"O944370";"C00291";"P0022";3;34.5;"2025-07-06";"Cancelled";"Credit Card";"East";0.1;103.5;93.15;10.35
"O944900";"C00409";"P0023";4;8.64;"2025-07-06";"Delivered";"PayPal";"South";0.2;34.56;27.648;6.912
"O945134";"C00078";"P0030";5;38.13;"2025-07-06";"Delivered";"PayPal";"South";0.1;190.65;171.585;19.065
"O945946";"C00366";"P0022";3;10.96;"2025-07-06";"Delivered";"Bank Transfer";"West";0.05;32.88;31.236;1.644
"O946044";"C00031";"P0016";3;43.98;"2025-07-06";"Delivered";"Bank Transfer";"East";0.1;131.94;118.746;13.194
"O946144";"C00423";"P0030";4;25.17;"2025-07-06";"Delayed";"Bank Transfer";"North";0.15;100.68;85.578;15.102
"O946258";"C00024";"P0025";1;26.5;"2025-07-06";"Delivered";"Credit Card";"West";0.2;26.5;21.2;5.3
"O946296";"C00143";"P0016";2;23.05;"2025-07-06";"Delayed";"Credit Card";"East";0.2;46.1;36.88;9.22
"O946744";"C00365";"P0007";5;36.0;"2025-07-06";"Delivered";"Credit Card";"West";0.15;180.0;153.0;27.0
"O948197";"C00028";"P0030";2;41.45;"2025-07-06";"Delayed";"PayPal";"East";0.1;82.9;74.61;8.29
"O949709";"C00246";"P0029";4;34.04;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;136.16;108.928;27.232
"O949892";"C00159";"P0021";1;25.88;"2025-07-06";"Delayed";"PayPal";"West";0.1;25.88;23.292;2.588
"O950014";"C00098";"P0026";5;30.34;"2025-07-06";"Delayed";"Credit Card";"East";0.1;151.7;136.53;15.17
"O950094";"C00202";"P0027";2;38.47;"2025-07-06";"Delivered";"Credit Card";"South";0.2;76.94;61.552;15.388
"O950472";"C00287";"P0015";2;35.43;"2025-07-06";"Delayed";"Credit Card";"South";0.1;70.86;63.774;7.086
"O951029";"C00337";"P0030";5;17.16;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;85.8;72.93;12.87
"O951100";"C00166";"P0024";1;18.14;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;18.14;14.512;3.628
"O951422";"C00487";"P0010";3;42.91;"2025-07-06";"Delivered";"Credit Card";"West";0.2;128.73;102.984;25.746
"O952010";"C00175";"P0005";3;45.92;"2025-07-06";"Delivered";"Credit Card";"West";0.05;137.76;130.872;6.888
"O952621";"C00115";"P0010";4;19.08;"2025-07-06";"Delayed";"PayPal";"West";0.1;76.32;68.688;7.632
"O952680";"C00421";"P0002";4;40.3;"2025-07-06";"Delivered";"Credit Card";"Central";0.0;161.2;161.2;0.0
"O953502";"C00251";"P0012";5;23.26;"2025-07-06";"Cancelled";"Credit Card";"West";0.1;116.3;104.67;11.63
"O954264";"C00343";"P0020";3;14.52;"2025-07-06";"Delivered";"PayPal";"South";0.0;43.56;43.56;0.0
"O954558";"C00128";"P0013";2;10.67;"2025-07-06";"Delayed";"Credit Card";"West";0.1;21.34;19.206;2.134
"O954618";"C00449";"P0022";1;42.33;"2025-07-06";"Delivered";"PayPal";"North";0.15;42.33;35.9805;6.3495
"O955314";"C00499";"P0006";2;17.36;"2025-07-06";"Cancelled";"PayPal";"West";0.2;34.72;27.776;6.944
"O955335";"C00007";"P0013";3;32.24;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;96.72;82.212;14.508
"O955396";"C00318";"P0030";5;11.32;"2025-07-06";"Delivered";"Credit Card";"North";0.05;56.6;53.77;2.83
"O955641";"C00478";"P0028";5;10.29;"2025-07-06";"Delivered";"Credit Card";"South";0.2;51.45;41.16;10.29
"O956107";"C00281";"P0021";3;31.97;"2025-07-06";"Delivered";"Bank Transfer";"North";0.05;95.91;91.1145;4.7955
"O956257";"C00294";"P0022";3;48.97;"2025-07-06";"Cancelled";"PayPal";"North";0.1;146.91;132.219;14.691
"O957791";"C00363";"P0014";2;40.55;"2025-07-06";"Delivered";"Bank Transfer";"West";0.15;81.1;68.935;12.165
"O957892";"C00226";"P0001";4;18.44;"2025-07-06";"Delivered";"Credit Card";"East";0.05;73.76;70.072;3.688
"O958018";"C00247";"P0029";2;30.44;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.2;60.88;48.704;12.176
"O958093";"C00339";"P0018";3;43.55;"2025-07-06";"Cancelled";"Credit Card";"North";0.1;130.65;117.585;13.065
"O958289";"C00068";"P0021";2;19.26;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.0;38.52;38.52;0.0
"O959241";"C00371";"P0014";2;18.7;"2025-07-06";"Delivered";"Credit Card";"North";0.15;37.4;31.79;5.61
"O959381";"C00191";"P0030";4;18.9;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.2;75.6;60.48;15.12
"O960238";"C00259";"P0009";2;9.58;"2025-07-06";"Delayed";"Credit Card";"East";0.2;19.16;15.328;3.832
"O960522";"C00447";"P0008";1;23.44;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;23.44;22.268;1.172
"O960541";"C00049";"P0015";4;31.79;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;127.16;108.086;19.074
"O960585";"C00337";"P0005";4;9.49;"2025-07-06";"Delayed";"Credit Card";"North";0.05;37.96;36.062;1.898
"O960822";"C00388";"P0026";3;32.28;"2025-07-06";"Delivered";"Credit Card";"South";0.1;96.84;87.156;9.684
"O961340";"C00291";"P0012";2;22.23;"2025-07-06";"Delayed";"Credit Card";"East";0.2;44.46;35.568;8.892
"O961508";"C00201";"P0021";4;38.15;"2025-07-06";"Delayed";"PayPal";"East";0.0;152.6;152.6;0.0
"O961607";"C00143";"P0019";4;23.73;"2025-07-06";"Delayed";"Credit Card";"North";0.05;94.92;90.174;4.746
"O962455";"C00471";"P0007";4;37.22;"2025-07-06";"Delivered";"Credit Card";"South";0.15;148.88;126.548;22.332
"O962750";"C00309";"P0016";1;19.92;"2025-07-06";"Cancelled";"PayPal";"South";0.15;19.92;16.932;2.988
"O962974";"C00428";"P0030";1;9.95;"2025-07-06";"Delayed";"PayPal";"South";0.15;9.95;8.4575;1.4925
"O962995";"C00269";"P0013";2;42.53;"2025-07-06";"Delayed";"PayPal";"East";0.05;85.06;80.807;4.253
"O963033";"C00262";"P0025";5;34.59;"2025-07-06";"Delivered";"PayPal";"North";0.15;172.95;147.0075;25.9425
"O963154";"C00408";"P0026";5;44.56;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;222.8;211.66;11.14
"O963867";"C00043";"P0014";4;33.94;"2025-07-06";"Delayed";"PayPal";"West";0.1;135.76;122.184;13.576
"O964071";"C00363";"P0002";1;36.2;"2025-07-06";"Delayed";"PayPal";"West";0.05;36.2;34.39;1.81
"O964147";"C00024";"P0024";5;33.38;"2025-07-06";"Cancelled";"Credit Card";"Central";0.05;166.9;158.555;8.345
"O965331";"C00312";"P0019";1;26.9;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.1;26.9;24.21;2.69
"O965630";"C00136";"P0019";1;29.13;"2025-07-06";"Delivered";"PayPal";"West";0.2;29.13;23.304;5.826
"O966041";"C00132";"P0011";5;43.22;"2025-07-06";"Delivered";"Bank Transfer";"South";0.05;216.1;205.295;10.805
"O966135";"C00464";"P0028";1;26.29;"2025-07-06";"Cancelled";"PayPal";"West";0.0;26.29;26.29;0.0
"O966237";"C00208";"P0010";3;24.04;"2025-07-06";"Delivered";"PayPal";"South";0.1;72.12;64.908;7.212
"O966240";"C00108";"P0009";5;11.38;"2025-07-06";"Delivered";"Bank Transfer";"East";0.0;56.9;56.9;0.0
"O966977";"C00397";"P0022";3;39.25;"2025-07-06";"Delivered";"PayPal";"Central";0.0;117.75;117.75;0.0
"O967382";"C00057";"P0015";1;39.08;"2025-07-06";"Cancelled";"PayPal";"Central";0.0;39.08;39.08;0.0
"O967591";"C00224";"P0006";3;43.01;"2025-07-06";"Delivered";"PayPal";"West";0.0;129.03;129.03;0.0
"O967986";"C00002";"P0026";3;41.19;"2025-07-06";"Delayed";"Bank Transfer";"North";0.0;123.57;123.57;0.0
"O968061";"C00006";"P0026";4;33.95;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.0;135.8;135.8;0.0
"O968066";"C00136";"P0009";5;20.95;"2025-07-06";"Cancelled";"Credit Card";"West";0.1;104.75;94.275;10.475
"O968302";"C00016";"P0002";5;46.11;"2025-07-06";"Delayed";"Credit Card";"East";0.05;230.55;219.0225;11.5275
"O968760";"C00281";"P0003";2;43.06;"2025-07-06";"Delivered";"PayPal";"South";0.2;86.12;68.896;17.224
"O968963";"C00088";"P0022";2;49.98;"2025-07-06";"Delivered";"Credit Card";"West";0.0;99.96;99.96;0.0
"O969770";"C00388";"P0030";2;47.68;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;95.36;81.056;14.304
"O970231";"C00471";"P0018";3;16.7;"2025-07-06";"Delayed";"Bank Transfer";"West";0.1;50.1;45.09;5.01
"O970465";"C00125";"P0011";4;37.4;"2025-07-06";"Cancelled";"PayPal";"East";0.2;149.6;119.68;29.92
"O970556";"C00465";"P0011";3;29.38;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.05;88.14;83.733;4.407
"O970620";"C00457";"P0021";2;48.17;"2025-07-06";"Delayed";"Credit Card";"North";0.05;96.34;91.523;4.817
"O971893";"C00373";"P0006";2;38.98;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;77.96;62.368;15.592
"O972075";"C00385";"P0020";3;48.95;"2025-07-06";"Delivered";"Bank Transfer";"North";0.05;146.85;139.5075;7.3425
"O972169";"C00136";"P0002";1;21.82;"2025-07-06";"Delayed";"Credit Card";"North";0.0;21.82;21.82;0.0
"O972500";"C00496";"P0006";2;22.04;"2025-07-06";"Delayed";"PayPal";"North";0.1;44.08;39.672;4.408
"O972542";"C00330";"P0008";4;9.52;"2025-07-06";"Delayed";"Credit Card";"South";0.15;38.08;32.368;5.712
"O973280";"C00194";"P0015";1;18.59;"2025-07-06";"Delayed";"Credit Card";"West";0.0;18.59;18.59;0.0
"O973387";"C00166";"P0011";1;33.16;"2025-07-06";"Delivered";"PayPal";"Central";0.05;33.16;31.502;1.658
"O973753";"C00488";"P0019";2;19.13;"2025-07-06";"Delivered";"Bank Transfer";"South";0.1;38.26;34.434;3.826
"O973873";"C00069";"P0025";5;38.76;"2025-07-06";"Cancelled";"Credit Card";"West";0.0;193.8;193.8;0.0
"O974322";"C00017";"P0023";1;10.67;"2025-07-06";"Delayed";"Credit Card";"East";0.15;10.67;9.0695;1.6005
"O974931";"C00414";"P0013";2;30.51;"2025-07-06";"Delivered";"Credit Card";"West";0.05;61.02;57.969;3.051
"O975220";"C00372";"P0016";5;22.07;"2025-07-06";"Delayed";"Credit Card";"East";0.1;110.35;99.315;11.035
"O975839";"C00485";"P0017";3;24.58;"2025-07-06";"Cancelled";"Credit Card";"North";0.2;73.74;58.992;14.748
"O975918";"C00194";"P0022";3;18.52;"2025-07-06";"Delayed";"PayPal";"South";0.0;55.56;55.56;0.0
"O976262";"C00150";"P0008";4;17.32;"2025-07-06";"Delivered";"PayPal";"West";0.1;69.28;62.352;6.928
"O976301";"C00303";"P0018";3;8.78;"2025-07-06";"Cancelled";"PayPal";"South";0.15;26.34;22.389;3.951
"O977187";"C00429";"P0013";4;46.24;"2025-07-06";"Delivered";"Credit Card";"North";0.15;184.96;157.216;27.744
