Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Delivery Date Missing
2140000,3,2020-11-09,2020-11-16,1269390,47,845,1,Usd,True
2140000,4,2020-11-09,2020-11-16,1269390,47,1394,5,Usd,True
2140000,5,2020-11-09,2020-11-16,1269390,47,82,2,Usd,True
2140000,6,2020-11-09,2020-11-16,1269390,47,1602,8,Usd,True
2140000,7,2020-11-09,2020-11-16,1269390,47,27,2,Usd,True
2140001,1,2020-11-09,2020-11-16,1433991,45,426,3,Usd,True
2140001,2,2020-11-09,2020-11-16,1433991,45,443,8,Usd,True
2140001,3,2020-11-09,2020-11-16,1433991,45,1694,2,Usd,True
2140003,1,2020-11-09,2020-11-16,1745312,55,1375,2,Usd,True
2140003,2,2020-11-09,2020-11-16,1745312,55,85,1,Usd,True
2140003,3,2020-11-09,2020-11-16,1745312,55,1556,1,Usd,True
2140003,4,2020-11-09,2020-11-16,1745312,55,2116,1,Usd,True
2141001,1,2020-11-10,2020-11-17,459637,22,1569,5,Eur,True
2141003,1,2020-11-10,2020-11-17,485835,27,1549,6,Eur,True
2141003,2,2020-11-10,2020-11-17,485835,27,1398,1,Eur,True
2141003,3,2020-11-10,2020-11-17,485835,27,616,2,Eur,True
2141003,4,2020-11-10,2020-11-17,485835,27,616,1,Eur,True
2141003,5,2020-11-10,2020-11-17,485835,27,983,2,Eur,True
2141003,6,2020-11-10,2020-11-17,485835,27,1600,8,Eur,True
2141004,1,2020-11-10,2020-11-17,611198,16,180,2,Eur,True
2141004,2,2020-11-10,2020-11-17,611198,16,1610,3,Eur,True
2141004,3,2020-11-10,2020-11-17,611198,16,159,1,Eur,True
2142000,1,2020-11-11,2020-11-18,461982,23,1641,7,Eur,True
2142000,2,2020-11-11,2020-11-18,461982,23,2494,3,Eur,True
2142001,1,2020-11-11,2020-11-18,859790,33,99,7,Eur,True
2142001,2,2020-11-11,2020-11-18,859790,33,120,2,Eur,True
2142001,3,2020-11-11,2020-11-18,859790,33,1311,3,Eur,True
2142002,1,2020-11-11,2020-11-18,324582,10,2377,2,Cad,True
2142002,2,2020-11-11,2020-11-18,324582,10,88,1,Cad,True
2142002,3,2020-11-11,2020-11-18,324582,10,54,3,Cad,True
2142004,1,2020-11-11,2020-11-18,1961979,55,490,5,Usd,True
2142005,1,2020-11-11,2020-11-18,946857,38,1420,3,Gbp,True
2143000,1,2020-11-12,2020-11-19,342356,9,171,1,Cad,True
2143000,2,2020-11-12,2020-11-19,342356,9,1730,6,Cad,True
2143000,3,2020-11-12,2020-11-19,342356,9,1585,2,Cad,True
2143000,4,2020-11-12,2020-11-19,342356,9,1724,1,Cad,True
2143001,1,2020-11-12,2020-11-19,1457192,59,1581,1,Usd,True
2143001,2,2020-11-12,2020-11-19,1457192,59,1639,3,Usd,True
2143001,3,2020-11-12,2020-11-19,1457192,59,1458,4,Usd,True
2143002,1,2020-11-12,2020-11-15,1109536,0,1045,3,Gbp,False
2143003,1,2020-11-12,2020-11-19,1599978,55,2490,4,Usd,True
2143003,2,2020-11-12,2020-11-19,1599978,55,19,4,Usd,True
2143004,1,2020-11-12,2020-11-19,1351006,65,1533,2,Usd,True
2143005,1,2020-11-12,2020-11-19,1764444,61,1150,5,Usd,True
2143005,2,2020-11-12,2020-11-19,1764444,61,1748,5,Usd,True
2143006,1,2020-11-12,2020-11-19,633033,18,920,1,Eur,True
2143006,2,2020-11-12,2020-11-19,633033,18,459,2,Eur,True
2143006,3,2020-11-12,2020-11-19,633033,18,1279,1,Eur,True
2143007,1,2020-11-12,2020-11-19,1264862,59,1610,6,Usd,True
2144001,1,2020-11-13,2020-11-16,208987,0,1603,1,Cad,False
2144002,1,2020-11-13,2020-11-18,1860085,0,1679,4,Usd,False
2144003,1,2020-11-13,2020-11-20,803903,33,458,2,Eur,True
2144004,1,2020-11-13,2020-11-20,439650,23,353,4,Eur,True
2144004,2,2020-11-13,2020-11-20,439650,23,431,1,Eur,True
2144004,3,2020-11-13,2020-11-20,439650,23,1538,3,Eur,True
2145000,1,2020-11-14,2020-11-21,210267,8,561,6,Cad,True
2145000,2,2020-11-14,2020-11-21,210267,8,1662,7,Cad,True
2145001,1,2020-11-14,2020-11-21,1486029,59,2139,3,Usd,True
2145002,1,2020-11-14,2020-11-21,1539544,48,1697,1,Usd,True
2145002,2,2020-11-14,2020-11-21,1539544,48,1519,2,Usd,True
2145003,1,2020-11-14,2020-11-21,1600419,44,1610,2,Usd,True
2145003,2,2020-11-14,2020-11-21,1600419,44,85,2,Usd,True
2145003,3,2020-11-14,2020-11-21,1600419,44,433,3,Usd,True
2145004,1,2020-11-14,2020-11-21,1986804,47,452,1,Usd,True
2145004,2,2020-11-14,2020-11-21,1986804,47,2068,1,Usd,True
2145004,3,2020-11-14,2020-11-21,1986804,47,2094,1,Usd,True
2145004,4,2020-11-14,2020-11-21,1986804,47,1432,3,Usd,True
2145004,5,2020-11-14,2020-11-21,1986804,47,1415,3,Usd,True
2145005,1,2020-11-14,2020-11-21,1758208,53,1644,1,Usd,True
2145005,2,2020-11-14,2020-11-21,1758208,53,99,1,Usd,True
2145006,1,2020-11-14,2020-11-21,13071,6,425,1,Aud,True
2145006,2,2020-11-14,2020-11-21,13071,6,360,1,Aud,True
2145007,1,2020-11-14,2020-11-21,1817900,61,1014,2,Usd,True
2145008,1,2020-11-14,2020-11-17,813685,0,1574,1,Eur,False
2145009,1,2020-11-14,2020-11-21,382347,10,1188,1,Cad,True
2145009,2,2020-11-14,2020-11-21,382347,10,693,1,Cad,True
2147000,1,2020-11-16,2020-11-23,381140,8,173,3,Cad,True
2147001,1,2020-11-16,2020-11-23,1900664,56,1465,3,Usd,True
2147001,2,2020-11-16,2020-11-23,1900664,56,1052,1,Usd,True
2147002,1,2020-11-16,2020-11-23,363584,8,55,1,Cad,True
2147002,2,2020-11-16,2020-11-23,363584,8,2506,7,Cad,True
2147002,3,2020-11-16,2020-11-23,363584,8,1469,1,Cad,True
2147003,1,2020-11-16,2020-11-23,1420996,56,1598,2,Usd,True
2147003,2,2020-11-16,2020-11-23,1420996,56,433,1,Usd,True
2147003,3,2020-11-16,2020-11-23,1420996,56,80,2,Usd,True
2148001,1,2020-11-17,2020-11-24,1482039,43,1591,3,Usd,True
2148002,1,2020-11-17,2020-11-24,2067371,48,1341,2,Usd,True
2148002,2,2020-11-17,2020-11-24,2067371,48,1595,1,Usd,True
2148002,3,2020-11-17,2020-11-24,2067371,48,1781,8,Usd,True
2148002,4,2020-11-17,2020-11-24,2067371,48,1462,5,Usd,True
2148003,1,2020-11-17,2020-11-24,1780221,44,1497,2,Usd,True
2148004,1,2020-11-17,2020-11-24,600979,14,1622,2,Eur,True
2148004,2,2020-11-17,2020-11-24,600979,14,1678,1,Eur,True
2149000,1,2020-11-18,2020-11-25,1019827,39,99,2,Gbp,True
2149000,2,2020-11-18,2020-11-25,1019827,39,1378,3,Gbp,True
2149000,3,2020-11-18,2020-11-25,1019827,39,1590,1,Gbp,True
2149000,4,2020-11-18,2020-11-25,1019827,39,954,1,Gbp,True
2149000,5,2020-11-18,2020-11-25,1019827,39,1595,4,Gbp,True
2149001,1,2020-11-18,2020-11-25,1208003,44,1541,4,Usd,True
2149001,2,2020-11-18,2020-11-25,1208003,44,2512,2,Usd,True
2149001,3,2020-11-18,2020-11-25,1208003,44,1549,1,Usd,True
2149004,1,2020-11-18,2020-11-19,858760,0,361,3,Eur,False
2149004,2,2020-11-18,2020-11-19,858760,0,1784,6,Eur,False
2149005,1,2020-11-18,2020-11-22,1492661,0,439,2,Usd,False
2149006,1,2020-11-18,2020-11-25,2083496,0,1718,3,Usd,False
2149006,2,2020-11-18,2020-11-25,2083496,0,1585,3,Usd,False
2150000,1,2020-11-19,2020-11-26,1760929,65,1449,3,Usd,True
2150000,2,2020-11-19,2020-11-26,1760929,65,1458,3,Usd,True
2150000,3,2020-11-19,2020-11-26,1760929,65,1089,6,Usd,True
2150001,1,2020-11-19,2020-11-26,470470,24,1605,1,Eur,True
2150001,2,2020-11-19,2020-11-26,470470,24,1643,1,Eur,True
2150002,1,2020-11-19,2020-11-26,1349131,57,2506,5,Usd,True
2150002,2,2020-11-19,2020-11-26,1349131,57,1458,1,Usd,True
2150002,3,2020-11-19,2020-11-26,1349131,57,1440,3,Usd,True
2150003,1,2020-11-19,2020-11-26,516663,24,1631,1,Eur,True
2150003,2,2020-11-19,2020-11-26,516663,24,1206,3,Eur,True
2150004,1,2020-11-19,2020-11-26,1363486,54,1451,7,Usd,True
2150004,2,2020-11-19,2020-11-26,1363486,54,1410,2,Usd,True
2150005,1,2020-11-19,2020-11-22,293369,0,1561,1,Cad,False
2150005,2,2020-11-19,2020-11-22,293369,0,502,1,Cad,False
2150006,1,2020-11-19,2020-11-26,565369,24,162,3,Eur,True
2150006,2,2020-11-19,2020-11-26,565369,24,1621,2,Eur,True
2150006,3,2020-11-19,2020-11-26,565369,24,1638,5,Eur,True
2150006,4,2020-11-19,2020-11-26,565369,24,45,3,Eur,True
2150007,1,2020-11-19,2020-11-26,1472942,57,1179,1,Usd,True
2151000,1,2020-11-20,2020-11-27,2038522,49,1367,3,Usd,True
2151000,2,2020-11-20,2020-11-27,2038522,49,643,1,Usd,True
2151001,1,2020-11-20,2020-11-27,1067702,37,392,2,Gbp,True
2151001,2,2020-11-20,2020-11-27,1067702,37,940,3,Gbp,True
2151001,3,2020-11-20,2020-11-27,1067702,37,1535,2,Gbp,True
2151002,1,2020-11-20,2020-11-27,1231909,55,1007,1,Usd,True
2151002,2,2020-11-20,2020-11-27,1231909,55,164,1,Usd,True
2151002,3,2020-11-20,2020-11-27,1231909,55,1794,2,Usd,True
2151003,1,2020-11-20,2020-11-27,1829280,59,20,2,Usd,True
2151004,1,2020-11-20,2020-11-27,1569702,56,13,1,Usd,True
2152000,1,2020-11-21,2020-11-28,2022412,65,297,3,Usd,True
2152000,2,2020-11-21,2020-11-28,2022412,65,1420,2,Usd,True
2152000,3,2020-11-21,2020-11-28,2022412,65,1627,5,Usd,True
2152001,1,2020-11-21,2020-11-28,1535357,64,1622,1,Usd,True
2152001,2,2020-11-21,2020-11-28,1535357,64,1130,1,Usd,True
2152002,1,2020-11-21,2020-11-28,1240776,62,76,1,Usd,True
2152002,3,2020-11-21,2020-11-28,1240776,62,2494,1,Usd,True
2152002,4,2020-11-21,2020-11-28,1240776,62,55,3,Usd,True
2152002,5,2020-11-21,2020-11-28,1240776,62,1653,1,Usd,True
2152002,6,2020-11-21,2020-11-28,1240776,62,1424,4,Usd,True
2152003,1,2020-11-21,2020-11-26,2039866,0,1689,1,Usd,False
2152004,1,2020-11-21,2020-11-25,456306,0,770,4,Eur,False
2152004,2,2020-11-21,2020-11-25,456306,0,632,5,Eur,False
2152004,3,2020-11-21,2020-11-25,456306,0,805,2,Eur,False
2152004,4,2020-11-21,2020-11-25,456306,0,1450,2,Eur,False
2152004,5,2020-11-21,2020-11-25,456306,0,1434,4,Eur,False
2152005,1,2020-11-21,2020-11-28,1724062,49,511,2,Usd,True
2152005,2,2020-11-21,2020-11-28,1724062,49,382,10,Usd,True
2152005,3,2020-11-21,2020-11-28,1724062,49,1630,7,Usd,True
2152006,1,2020-11-21,2020-11-26,1778317,0,1695,2,Usd,False
2152006,2,2020-11-21,2020-11-26,1778317,0,451,2,Usd,False
2152006,3,2020-11-21,2020-11-26,1778317,0,1813,1,Usd,False
2152006,4,2020-11-21,2020-11-26,1778317,0,1675,5,Usd,False
2152007,1,2020-11-21,2020-11-28,1987941,66,1208,8,Usd,True
2152007,2,2020-11-21,2020-11-28,1987941,66,1534,3,Usd,True
2152007,3,2020-11-21,2020-11-28,1987941,66,371,2,Usd,True
2152008,1,2020-11-21,2020-11-28,929598,0,1207,1,Gbp,False
2152008,2,2020-11-21,2020-11-28,929598,0,1554,1,Gbp,False
2152008,3,2020-11-21,2020-11-28,929598,0,1480,1,Gbp,False
2152009,1,2020-11-21,2020-11-25,261275,0,1387,1,Cad,False
2152009,2,2020-11-21,2020-11-25,261275,0,1630,4,Cad,False
2152009,3,2020-11-21,2020-11-25,261275,0,220,1,Cad,False
2152009,4,2020-11-21,2020-11-25,261275,0,1595,2,Cad,False
2152009,5,2020-11-21,2020-11-25,261275,0,60,4,Cad,False
2152009,6,2020-11-21,2020-11-25,261275,0,2503,4,Cad,False
2152009,7,2020-11-21,2020-11-25,261275,0,1599,3,Cad,False
2154000,1,2020-11-23,2020-11-26,1706020,0,1136,3,Usd,False
2154001,1,2020-11-23,2020-11-26,1663056,0,1814,7,Usd,False
2154001,2,2020-11-23,2020-11-26,1663056,0,842,3,Usd,False
2154001,3,2020-11-23,2020-11-26,1663056,0,2094,3,Usd,False
2154001,4,2020-11-23,2020-11-26,1663056,0,81,2,Usd,False
2154002,1,2020-11-23,2020-11-30,1484561,62,1292,3,Usd,True
2154002,2,2020-11-23,2020-11-30,1484561,62,170,4,Usd,True
2154002,3,2020-11-23,2020-11-30,1484561,62,1426,1,Usd,True
2154003,1,2020-11-23,2020-11-30,869200,31,360,1,Eur,True
2154003,2,2020-11-23,2020-11-30,869200,31,1700,7,Eur,True
2155000,1,2020-11-24,2020-12-01,1089328,37,1612,1,Gbp,True
2155001,1,2020-11-24,2020-12-01,1476600,64,184,3,Usd,True
2155001,2,2020-11-24,2020-12-01,1476600,64,1603,7,Usd,True
2155001,3,2020-11-24,2020-12-01,1476600,64,1972,1,Usd,True
2155002,1,2020-11-24,2020-12-01,1602426,55,445,5,Usd,True
2155002,2,2020-11-24,2020-12-01,1602426,55,449,6,Usd,True
2155002,3,2020-11-24,2020-12-01,1602426,55,456,2,Usd,True
2155003,1,2020-11-24,2020-12-01,368277,8,442,2,Cad,True
2155003,2,2020-11-24,2020-12-01,368277,8,1317,3,Cad,True
2155003,3,2020-11-24,2020-12-01,368277,8,1597,2,Cad,True
2155003,4,2020-11-24,2020-12-01,368277,8,1547,1,Cad,True
2155003,5,2020-11-24,2020-12-01,368277,8,1653,6,Cad,True
2155003,6,2020-11-24,2020-12-01,368277,8,285,5,Cad,True
2155004,1,2020-11-24,2020-12-01,1385568,66,74,2,Usd,True
2156000,1,2020-11-25,2020-12-02,1649797,44,1432,6,Usd,True
2156001,1,2020-11-25,2020-12-02,544830,23,1916,7,Eur,True
2156002,1,2020-11-25,2020-12-02,2088822,53,2106,7,Usd,True
2156002,2,2020-11-25,2020-12-02,2088822,53,1152,3,Usd,True
2156002,3,2020-11-25,2020-12-02,2088822,53,1241,1,Usd,True
2156002,4,2020-11-25,2020-12-02,2088822,53,1349,4,Usd,True
2156003,1,2020-11-25,2020-12-02,4174,6,1806,2,Aud,True
2156003,2,2020-11-25,2020-12-02,4174,6,1249,2,Aud,True
2156004,1,2020-11-25,2020-12-02,594060,26,2500,2,Eur,True
2156004,2,2020-11-25,2020-12-02,594060,26,1258,4,Eur,True
2156004,3,2020-11-25,2020-12-02,594060,26,1615,1,Eur,True
2156005,1,2020-11-25,2020-12-02,1254329,57,460,5,Usd,True
2156006,1,2020-11-25,2020-11-28,1559820,0,411,6,Usd,False
2156006,2,2020-11-25,2020-11-28,1559820,0,1009,3,Usd,False
2156006,3,2020-11-25,2020-11-28,1559820,0,1943,2,Usd,False
2156007,1,2020-11-25,2020-12-02,1420237,43,1610,3,Usd,True
2156007,2,2020-11-25,2020-12-02,1420237,43,144,6,Usd,True
2157000,1,2020-11-26,2020-11-29,1391759,0,1648,3,Usd,False
2157000,2,2020-11-26,2020-11-29,1391759,0,1696,2,Usd,False
2157000,3,2020-11-26,2020-11-29,1391759,0,1919,4,Usd,False
2157001,1,2020-11-26,2020-12-03,579567,27,1458,3,Eur,True
2157002,1,2020-11-26,2020-12-03,1869336,62,1821,7,Usd,True
2157002,2,2020-11-26,2020-12-03,1869336,62,138,4,Usd,True
2157003,1,2020-11-26,2020-12-03,1346790,54,97,2,Usd,True
2157004,1,2020-11-26,2020-12-03,1551319,66,81,3,Usd,True
2157004,2,2020-11-26,2020-12-03,1551319,66,1639,3,Usd,True
2157004,3,2020-11-26,2020-12-03,1551319,66,671,1,Usd,True
2157005,1,2020-11-26,2020-12-03,161038,1,1718,3,Aud,True
2157005,2,2020-11-26,2020-12-03,161038,1,1419,5,Aud,True
2157006,1,2020-11-26,2020-12-03,1141652,38,1799,1,Gbp,True
2157006,2,2020-11-26,2020-12-03,1141652,38,1753,2,Gbp,True
2157006,3,2020-11-26,2020-12-03,1141652,38,1618,1,Gbp,True
2157006,4,2020-11-26,2020-12-03,1141652,38,1203,3,Gbp,True
2157006,5,2020-11-26,2020-12-03,1141652,38,1699,5,Gbp,True
2157006,6,2020-11-26,2020-12-03,1141652,38,1607,1,Gbp,True
2157006,7,2020-11-26,2020-12-03,1141652,38,1456,1,Gbp,True
2157007,1,2020-11-26,2020-12-03,1353804,66,954,1,Usd,True
2157007,2,2020-11-26,2020-12-03,1353804,66,1578,1,Usd,True
2157007,3,2020-11-26,2020-12-03,1353804,66,1456,3,Usd,True
2158001,1,2020-11-27,2020-12-04,637824,16,1452,3,Eur,True
2158002,1,2020-11-27,2020-12-04,383528,9,396,2,Cad,True
2158002,2,2020-11-27,2020-12-04,383528,9,1606,2,Cad,True
2158002,3,2020-11-27,2020-12-04,383528,9,1604,1,Cad,True
2158002,4,2020-11-27,2020-12-04,383528,9,1686,9,Cad,True
2158002,5,2020-11-27,2020-12-04,383528,9,1794,4,Cad,True
2158002,6,2020-11-27,2020-12-04,383528,9,2053,5,Cad,True
2158002,7,2020-11-27,2020-12-04,383528,9,365,4,Cad,True
2158003,1,2020-11-27,2020-12-04,1635725,59,64,1,Usd,True
2158004,1,2020-11-27,2020-12-04,1344166,43,57,2,Usd,True
2158004,2,2020-11-27,2020-12-04,1344166,43,112,1,Usd,True
2158004,3,2020-11-27,2020-12-04,1344166,43,2503,4,Usd,True
2158005,1,2020-11-27,2020-11-29,358880,0,452,3,Cad,False
2159000,1,2020-11-28,2020-12-05,318123,8,56,1,Cad,True
2159001,1,2020-11-28,2020-12-04,1841562,0,1586,4,Usd,False
2159001,2,2020-11-28,2020-12-04,1841562,0,419,2,Usd,False
2159003,1,2020-11-28,2020-11-30,1671068,0,1271,1,Usd,False
2159004,1,2020-11-28,2020-12-05,1724519,66,633,7,Usd,True
2159004,2,2020-11-28,2020-12-05,1724519,66,1649,5,Usd,True
2159005,1,2020-11-28,2020-12-05,1747611,50,1586,8,Usd,True
2159005,2,2020-11-28,2020-12-05,1747611,50,2511,7,Usd,True
2159005,3,2020-11-28,2020-12-05,1747611,50,1612,2,Usd,True
2159005,4,2020-11-28,2020-12-05,1747611,50,1768,1,Usd,True
2159005,5,2020-11-28,2020-12-05,1747611,50,1703,2,Usd,True
2159005,6,2020-11-28,2020-12-05,1747611,50,447,6,Usd,True
2159006,1,2020-11-28,2020-12-05,941899,39,1590,1,Gbp,True
2159006,2,2020-11-28,2020-12-05,941899,39,866,1,Gbp,True
2159007,1,2020-11-28,2020-12-01,992150,0,1548,1,Gbp,False
2159007,2,2020-11-28,2020-12-01,992150,0,851,4,Gbp,False
2159008,1,2020-11-28,2020-12-04,1219391,0,446,5,Usd,False
2159009,1,2020-11-28,2020-12-01,408757,0,953,4,Eur,False
2159009,2,2020-11-28,2020-12-01,408757,0,455,5,Eur,False
2159009,3,2020-11-28,2020-12-01,408757,0,1621,4,Eur,False
2161000,1,2020-11-30,2020-12-07,282556,8,460,4,Cad,True
2161001,1,2020-11-30,2020-12-07,633039,17,2091,1,Eur,True
2161002,1,2020-11-30,2020-12-07,1897695,50,1612,6,Usd,True
2162000,1,2020-12-01,2020-12-08,1662706,57,1601,1,Usd,True
2162001,1,2020-12-01,2020-12-03,1241542,0,436,1,Usd,False
2162001,2,2020-12-01,2020-12-03,1241542,0,1426,1,Usd,False
2162001,3,2020-12-01,2020-12-03,1241542,0,1700,1,Usd,False
2162001,4,2020-12-01,2020-12-03,1241542,0,1657,1,Usd,False
2162002,1,2020-12-01,2020-12-08,999198,36,60,10,Gbp,True
2162003,1,2020-12-01,2020-12-08,1644544,49,283,3,Usd,True
2162003,2,2020-12-01,2020-12-08,1644544,49,2132,7,Usd,True
2162003,3,2020-12-01,2020-12-08,1644544,49,51,6,Usd,True
2162004,1,2020-12-01,2020-12-08,2015900,51,2109,1,Usd,True
2162005,1,2020-12-01,2020-12-08,1743422,48,1743,1,Usd,True
2162005,2,2020-12-01,2020-12-08,1743422,48,1591,1,Usd,True
2162005,3,2020-12-01,2020-12-08,1743422,48,744,7,Usd,True
2163000,1,2020-12-02,2020-12-09,431735,27,1416,2,Eur,True
2163000,2,2020-12-02,2020-12-09,431735,27,1384,1,Eur,True
2163001,1,2020-12-02,2020-12-09,1285541,61,1697,2,Usd,True
2163001,2,2020-12-02,2020-12-09,1285541,61,1548,2,Usd,True
2163003,1,2020-12-02,2020-12-09,215139,9,1734,1,Cad,True
2163003,2,2020-12-02,2020-12-09,215139,9,778,1,Cad,True
2163004,1,2020-12-02,2020-12-09,2023185,51,438,2,Usd,True
2163004,2,2020-12-02,2020-12-09,2023185,51,175,8,Usd,True
2163004,3,2020-12-02,2020-12-09,2023185,51,1052,2,Usd,True
2163005,1,2020-12-02,2020-12-05,2070898,0,1698,4,Usd,False
2163005,2,2020-12-02,2020-12-05,2070898,0,1684,10,Usd,False
2163006,1,2020-12-02,2020-12-09,443701,27,1420,2,Eur,True
2163007,1,2020-12-02,2020-12-05,1941044,0,1659,1,Usd,False
2163007,2,2020-12-02,2020-12-05,1941044,0,1032,2,Usd,False
2164000,1,2020-12-03,2020-12-10,1327195,53,445,3,Usd,True
2164000,2,2020-12-03,2020-12-10,1327195,53,46,1,Usd,True
2164000,3,2020-12-03,2020-12-10,1327195,53,1413,5,Usd,True
2164001,1,2020-12-03,2020-12-06,1261460,0,440,3,Usd,False
2164001,2,2020-12-03,2020-12-06,1261460,0,60,4,Usd,False
2164001,3,2020-12-03,2020-12-06,1261460,0,455,5,Usd,False
2164001,4,2020-12-03,2020-12-06,1261460,0,719,8,Usd,False
2164002,1,2020-12-03,2020-12-10,1182241,40,459,2,Gbp,True
2164002,2,2020-12-03,2020-12-10,1182241,40,1435,2,Gbp,True
2164003,1,2020-12-03,2020-12-09,808000,0,452,1,Eur,False
2164005,1,2020-12-03,2020-12-10,1418121,61,1387,2,Usd,True
2164006,1,2020-12-03,2020-12-10,1489075,65,1661,7,Usd,True
2164006,2,2020-12-03,2020-12-10,1489075,65,484,2,Usd,True
2164007,1,2020-12-03,2020-12-10,1412783,51,85,2,Usd,True
2164007,2,2020-12-03,2020-12-10,1412783,51,1693,9,Usd,True
2164007,3,2020-12-03,2020-12-10,1412783,51,1615,3,Usd,True
2165000,1,2020-12-04,2020-12-11,1659162,49,946,3,Usd,True
2165001,1,2020-12-04,2020-12-11,982850,36,166,2,Gbp,True
2165001,2,2020-12-04,2020-12-11,982850,36,2493,2,Gbp,True
2165002,1,2020-12-04,2020-12-06,2038771,0,1021,3,Usd,False
2165002,2,2020-12-04,2020-12-06,2038771,0,990,1,Usd,False
2165002,3,2020-12-04,2020-12-06,2038771,0,432,3,Usd,False
2165003,1,2020-12-04,2020-12-08,1988805,0,476,1,Usd,False
2165004,1,2020-12-04,2020-12-11,1273372,55,1501,6,Usd,True
2165004,2,2020-12-04,2020-12-11,1273372,55,1700,1,Usd,True
2165005,1,2020-12-04,2020-12-11,331914,9,1466,1,Cad,True
2166000,1,2020-12-05,2020-12-12,1429691,62,886,1,Usd,True
2166001,1,2020-12-05,2020-12-12,1570925,64,1396,2,Usd,True
2166001,2,2020-12-05,2020-12-12,1570925,64,1670,4,Usd,True
2166002,1,2020-12-05,2020-12-12,183354,5,453,5,Aud,True
2166002,2,2020-12-05,2020-12-12,183354,5,1625,1,Aud,True
2166003,1,2020-12-05,2020-12-12,1627711,50,1415,1,Usd,True
2166003,2,2020-12-05,2020-12-12,1627711,50,1368,1,Usd,True
2166003,3,2020-12-05,2020-12-12,1627711,50,1823,2,Usd,True
2166004,1,2020-12-05,2020-12-12,1739377,50,1642,1,Usd,True
2166004,2,2020-12-05,2020-12-12,1739377,50,278,2,Usd,True
2166005,1,2020-12-05,2020-12-12,812557,32,561,3,Eur,True
2166005,2,2020-12-05,2020-12-12,812557,32,2491,2,Eur,True
2166005,3,2020-12-05,2020-12-12,812557,32,1416,1,Eur,True
2166006,1,2020-12-05,2020-12-12,1001199,40,1452,7,Gbp,True
2166007,1,2020-12-05,2020-12-08,1117944,0,1486,7,Gbp,False
2166007,2,2020-12-05,2020-12-08,1117944,0,1418,3,Gbp,False
2166007,3,2020-12-05,2020-12-08,1117944,0,40,1,Gbp,False
2166009,1,2020-12-05,2020-12-12,1575584,0,471,3,Usd,False
2166009,2,2020-12-05,2020-12-12,1575584,0,1478,1,Usd,False
2166010,1,2020-12-05,2020-12-12,1851881,44,661,5,Usd,True
2166010,2,2020-12-05,2020-12-12,1851881,44,741,9,Usd,True
2166010,3,2020-12-05,2020-12-12,1851881,44,1390,1,Usd,True
2166010,4,2020-12-05,2020-12-12,1851881,44,456,6,Usd,True
2168000,1,2020-12-07,2020-12-14,811809,31,1593,7,Eur,True
2168001,1,2020-12-07,2020-12-14,1981004,49,73,3,Usd,True
2168002,1,2020-12-07,2020-12-15,1408372,0,1592,2,Usd,False
2169000,1,2020-12-08,2020-12-15,805389,32,2490,3,Eur,True
2169000,2,2020-12-08,2020-12-15,805389,32,2206,3,Eur,True
2169000,3,2020-12-08,2020-12-15,805389,32,14,4,Eur,True
2169001,1,2020-12-08,2020-12-11,2002239,0,2112,3,Usd,False
2169001,2,2020-12-08,2020-12-11,2002239,0,737,1,Usd,False
2169001,3,2020-12-08,2020-12-11,2002239,0,2113,1,Usd,False
2169001,4,2020-12-08,2020-12-11,2002239,0,976,1,Usd,False
2169001,5,2020-12-08,2020-12-11,2002239,0,1025,1,Usd,False
2169001,6,2020-12-08,2020-12-11,2002239,0,408,1,Usd,False
2169002,1,2020-12-08,2020-12-15,1626990,59,1106,4,Usd,True
2169002,2,2020-12-08,2020-12-15,1626990,59,1478,1,Usd,True
2169003,1,2020-12-08,2020-12-13,337589,0,1551,1,Cad,False
2169003,2,2020-12-08,2020-12-13,337589,0,1487,1,Cad,False
2169003,3,2020-12-08,2020-12-13,337589,0,2152,1,Cad,False
2169003,4,2020-12-08,2020-12-13,337589,0,1500,2,Cad,False
2169004,1,2020-12-08,2020-12-15,1787415,43,424,2,Usd,True
2169004,2,2020-12-08,2020-12-15,1787415,43,2511,8,Usd,True
2169004,3,2020-12-08,2020-12-15,1787415,43,1619,7,Usd,True
2170000,1,2020-12-09,2020-12-16,1958373,53,345,1,Usd,True
2170000,2,2020-12-09,2020-12-16,1958373,53,1639,1,Usd,True
2170001,1,2020-12-09,2020-12-16,418091,23,539,7,Eur,True
2170001,2,2020-12-09,2020-12-16,418091,23,2517,2,Eur,True
2170001,3,2020-12-09,2020-12-16,418091,23,422,1,Eur,True
2170001,4,2020-12-09,2020-12-16,418091,23,1552,2,Eur,True
2170002,1,2020-12-09,2020-12-16,1299855,57,1406,3,Usd,True
2170002,2,2020-12-09,2020-12-16,1299855,57,1149,3,Usd,True
2170003,1,2020-12-09,2020-12-16,1279307,45,2088,1,Usd,True
2170004,1,2020-12-09,2020-12-16,866166,34,1640,1,Eur,True
2170004,2,2020-12-09,2020-12-16,866166,34,1303,1,Eur,True
2170006,1,2020-12-09,2020-12-16,1264805,54,1497,2,Usd,True
2170006,2,2020-12-09,2020-12-16,1264805,54,108,7,Usd,True
2170006,3,2020-12-09,2020-12-16,1264805,54,543,1,Usd,True
2170006,4,2020-12-09,2020-12-16,1264805,54,1696,3,Usd,True
2170006,5,2020-12-09,2020-12-16,1264805,54,1693,4,Usd,True
